2019-05-23;CHASWOOD RESOURCES HLDGS LTD. ;SUSP    ;SGD ;000.000;000.000;000.009;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;5TW ;       ;
2019-05-23;CHEMICAL INDUSTRIES (F.E.) LTD;        ;SGD ;000.715;000.700;000.705;+00.005;0000136900;  000.700;  000.705;SGX MAINBOARD;000.710;00000096512;C05 ;       ;
2019-05-23;CHENG MEI MATERIALS TECH GDR  ;        ;USD ;000.000;000.000;000.000;+00.000;0000000000;  000.000;  000.000;SGX MAINBOARD;000.000;00000000000;CKW ;       ;
2019-05-23;CHEUNG WOH TECHNOLOGIES LTD   ;        ;SGD ;000.000;000.000;000.122;+00.000;0000000000;  000.116;  000.127;SGX MAINBOARD;000.000;00000000000;C50 ;       ;
2019-05-23;CHINA AVIATION OIL(S) CORP LTD;        ;SGD ;001.230;001.200;001.220;+00.000;0000482600;  001.200;  001.220;SGX MAINBOARD;001.220;00000585269;G92 ;       ;
2019-05-23;CHINA EASTERN AIR ADR 10      ;        ;USD ;000.000;000.000;021.400;+00.000;0000000000;  000.000;  000.000;GLOBALQUOTE  ;000.000;00000000000;K3CD;       ;
2019-05-23;CHINA ENVIRONMENT LTD.        ;SUSP    ;SGD ;000.000;000.000;000.037;+00.000;0000000000;  000.000;  000.000;SGX MAINBOARD;000.000;00000000000;5OU ;       ;
2019-05-23;CHINA ENVIRONMENTAL RES GP LTD;        ;SGD ;000.000;000.000;000.012;+00.000;0000000000;  000.014;  000.035;SGX MAINBOARD;000.000;00000000000;RS1 ;       ;
2019-05-23;CHINA ESSENCE GROUP LTD.      ;SUSP    ;SGD ;000.000;000.000;000.014;+00.000;0000000000;  000.000;  000.000;SGX MAINBOARD;000.000;00000000000;G54 ;       ;
2019-05-23;CHINA EVERBRIGHT WATER LIMITED;        ;SGD ;000.370;000.355;000.360;-00.010;0001039800;  000.360;  000.365;SGX MAINBOARD;000.370;00000377085;U9E ;       ;
